
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
383.885,385.624,1476.85,µm,Spot,Position,1,0,
436.47,407.737,1418,µm,Spot,Position,1,1,
501.2,499.773,1426.03,µm,Spot,Position,1,2,
470.286,480.251,1431.2,µm,Spot,Position,1,3,
449.304,460.982,1436.38,µm,Spot,Position,1,4,
490.309,497.941,1437.43,µm,Spot,Position,1,5,
479.966,495.432,1445.16,µm,Spot,Position,1,6,
441.958,477.993,1462.34,µm,Spot,Position,1,7,
470.531,499.971,1464.63,µm,Spot,Position,1,8,
427.011,470.424,1469.23,µm,Spot,Position,1,9,
407.232,446.779,1473.39,µm,Spot,Position,1,10,
453.02,494.957,1478.74,µm,Spot,Position,1,11,
623.317,444.377,1433.92,µm,Spot,Position,1,12,
605.614,397.83,1462.72,µm,Spot,Position,1,13,
542.714,422.765,1463.32,µm,Spot,Position,1,14,
710.113,489.491,1418,µm,Spot,Position,1,15,
681.079,385.624,1455.03,µm,Spot,Position,1,16,
746.606,496.242,1455.43,µm,Spot,Position,1,17,
795.188,415.731,1418,µm,Spot,Position,1,18,
854.477,480.133,1421.63,µm,Spot,Position,1,19,
839.453,483.312,1463.13,µm,Spot,Position,1,20,
948.688,457.964,1442.93,µm,Spot,Position,1,21,
1133.73,385.624,1418,µm,Spot,Position,1,22,
1148.63,423.479,1418,µm,Spot,Position,1,23,
1218.92,408.023,1449.35,µm,Spot,Position,1,24,
1325.97,395.107,1418,µm,Spot,Position,1,25,
1311.58,390.666,1429.06,µm,Spot,Position,1,26,
1273.79,424.029,1434.08,µm,Spot,Position,1,27,
1253.09,385.624,1436.94,µm,Spot,Position,1,28,
1368.76,399.434,1442.02,µm,Spot,Position,1,29,
1298.95,385.624,1449.58,µm,Spot,Position,1,30,
1338.83,474.883,1453.68,µm,Spot,Position,1,31,
1323.39,385.624,1461.33,µm,Spot,Position,1,32,
1363.96,399.92,1466.53,µm,Spot,Position,1,33,
1315.39,385.624,1478.98,µm,Spot,Position,1,34,
1325.4,385.624,1478.46,µm,Spot,Position,1,35,
492.217,519.914,1418,µm,Spot,Position,1,36,
497.679,547.14,1418,µm,Spot,Position,1,37,
466.243,513.596,1427.08,µm,Spot,Position,1,38,
482,518.577,1425.17,µm,Spot,Position,1,39,
489.036,555.033,1443.27,µm,Spot,Position,1,40,
482.342,524.346,1449.55,µm,Spot,Position,1,41,
