
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
739.669,431.716,1418,µm,Spot,Position,1,38,
711.606,431.77,1431.05,µm,Spot,Position,1,47,
711.149,451.549,1460.65,µm,Spot,Position,1,61,
795.341,434.833,1418,µm,Spot,Position,1,68,
821.119,452.304,1418,µm,Spot,Position,1,69,
846.802,467.981,1418,µm,Spot,Position,1,71,
857.148,474.081,1418,µm,Spot,Position,1,72,
868.977,483.491,1418,µm,Spot,Position,1,73,
769.592,491.308,1418,µm,Spot,Position,1,74,
774.457,485.776,1420.15,µm,Spot,Position,1,76,
795.411,432.515,1429.04,µm,Spot,Position,1,77,
836.963,457.384,1442.07,µm,Spot,Position,1,79,
870.063,448.153,1449.96,µm,Spot,Position,1,81,
793.474,417.176,1452.63,µm,Spot,Position,1,82,
813.581,417.209,1466.31,µm,Spot,Position,1,83,
829.689,446.977,1466.13,µm,Spot,Position,1,84,
885.128,385.624,1473.99,µm,Spot,Position,1,85,
809.29,431,1474.39,µm,Spot,Position,1,86,
848.177,415.982,1479.48,µm,Spot,Position,1,87,
932.697,422.661,1418,µm,Spot,Position,1,92,
910.848,456.63,1418,µm,Spot,Position,1,94,
908.896,440.243,1433.97,µm,Spot,Position,1,103,
902.784,389.667,1462.95,µm,Spot,Position,1,115,
1103.04,394.209,1468.98,µm,Spot,Position,1,172,
1155.87,398.731,1418,µm,Spot,Position,1,175,
1171.17,399.817,1418,µm,Spot,Position,1,176,
1225.41,421.659,1418,µm,Spot,Position,1,177,
1244.69,424.537,1449.51,µm,Spot,Position,1,189,
1234.66,385.624,1453.82,µm,Spot,Position,1,191,
1186.68,420.93,1457.24,µm,Spot,Position,1,192,
1246.92,426.277,1457.55,µm,Spot,Position,1,193,
1144.66,385.624,1462.77,µm,Spot,Position,1,198,
1194.52,410.114,1475.12,µm,Spot,Position,1,202,
1187.16,393.574,1476.7,µm,Spot,Position,1,204,
1293.05,385.624,1418,µm,Spot,Position,1,205,
1346.55,385.624,1418,µm,Spot,Position,1,206,
1322.58,394.044,1418,µm,Spot,Position,1,207,
1338.16,399.901,1418,µm,Spot,Position,1,208,
1325.65,402.556,1418,µm,Spot,Position,1,209,
1364.33,406.465,1418,µm,Spot,Position,1,210,
1289.26,412.885,1418,µm,Spot,Position,1,211,
1356.86,426.267,1418,µm,Spot,Position,1,212,
1256.64,454.714,1418,µm,Spot,Position,1,213,
1280.6,462.188,1418,µm,Spot,Position,1,214,
1295.11,465.465,1418,µm,Spot,Position,1,216,
1323.36,478.535,1418,µm,Spot,Position,1,218,
1368.73,399.146,1435.36,µm,Spot,Position,1,222,
1273.78,413.734,1434.07,µm,Spot,Position,1,223,
1267.11,415.372,1438.09,µm,Spot,Position,1,224,
1259.98,415.797,1441.02,µm,Spot,Position,1,225,
1249.42,418.677,1444.42,µm,Spot,Position,1,226,
1353.89,395.105,1452.74,µm,Spot,Position,1,227,
1334.35,426.019,1453.12,µm,Spot,Position,1,228,
1306.83,385.624,1470.85,µm,Spot,Position,1,234,
1275.49,485.501,1475.13,µm,Spot,Position,1,236,
1287.91,385.624,1476.74,µm,Spot,Position,1,238,
1421.19,394.407,1418,µm,Spot,Position,1,239,
1401.29,398.996,1418,µm,Spot,Position,1,240,
1411.54,390.391,1434.32,µm,Spot,Position,1,248,
1394.76,385.624,1444.18,µm,Spot,Position,1,253,
1376.34,389.425,1445.42,µm,Spot,Position,1,254,
515.499,550.132,1418,µm,Spot,Position,1,268,
590.623,577.204,1418,µm,Spot,Position,1,283,
627.875,614.875,1418,µm,Spot,Position,1,288,
528.343,554.512,1436.99,µm,Spot,Position,1,295,
554.776,574.056,1458.44,µm,Spot,Position,1,302,
728.23,540.532,1450.27,µm,Spot,Position,1,338,
738.896,552.308,1469.8,µm,Spot,Position,1,342,
856.726,613.115,1418,µm,Spot,Position,1,354,
835.172,600.608,1435.69,µm,Spot,Position,1,367,
819.905,591.3,1442.63,µm,Spot,Position,1,372,
813.542,591.76,1449.33,µm,Spot,Position,1,374,
805.397,616.022,1462.09,µm,Spot,Position,1,379,
780.393,620.667,1474.57,µm,Spot,Position,1,382,
984.977,622.949,1450.29,µm,Spot,Position,1,420,
1151.17,592.082,1418,µm,Spot,Position,1,478,
1155.36,592.702,1447.14,µm,Spot,Position,1,489,
1255.73,508.589,1438.58,µm,Spot,Position,1,520,
1273.98,516.006,1472.44,µm,Spot,Position,1,534,
629.392,640.224,1418,µm,Spot,Position,1,585,
626.605,644.194,1437.97,µm,Spot,Position,1,599,
714.928,730.313,1430.77,µm,Spot,Position,1,632,
723.841,737.655,1428.06,µm,Spot,Position,1,633,
701.675,719.121,1442.17,µm,Spot,Position,1,639,
694.633,696.867,1461.7,µm,Spot,Position,1,646,
1096.04,700.284,1418,µm,Spot,Position,1,739,
1089.11,739.623,1418,µm,Spot,Position,1,742,
1082.87,716.818,1424.53,µm,Spot,Position,1,744,
1012.68,677.498,1434.48,µm,Spot,Position,1,748,
1066.15,705.452,1438.89,µm,Spot,Position,1,750,
1072.81,693.887,1444.7,µm,Spot,Position,1,753,
1044.81,747.469,1446.63,µm,Spot,Position,1,754,
1030.18,729.463,1466.98,µm,Spot,Position,1,757,
1020.23,747.188,1469.8,µm,Spot,Position,1,758,
1242.63,654.67,1418,µm,Spot,Position,1,761,
1216.33,657.421,1465.8,µm,Spot,Position,1,788,
1250.41,662.201,1418,µm,Spot,Position,1,796,
1273.88,654.285,1420.75,µm,Spot,Position,1,806,
1288.4,713.25,1435.18,µm,Spot,Position,1,810,
1277.36,713.284,1444.79,µm,Spot,Position,1,814,
1273.16,659.392,1461.37,µm,Spot,Position,1,818,
757.539,774.344,1418,µm,Spot,Position,1,879,
740.466,776.471,1418,µm,Spot,Position,1,880,
746.441,786.35,1418,µm,Spot,Position,1,881,
701.776,790.527,1418,µm,Spot,Position,1,882,
758.635,802.856,1418,µm,Spot,Position,1,883,
724.143,820.758,1418,µm,Spot,Position,1,886,
