
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
590.139,101.063,2342,µm,Spot,Position,1,0,
580.001,113.699,2345.84,µm,Spot,Position,1,1,
582.574,118.172,2354.57,µm,Spot,Position,1,2,
489.611,0.471945,2364.24,µm,Spot,Position,1,3,
509.165,87.7853,2384.58,µm,Spot,Position,1,4,
515.241,120.391,2402.57,µm,Spot,Position,1,5,
129.943,184.487,2342,µm,Spot,Position,1,6,
574.147,130.846,2342,µm,Spot,Position,1,7,
533.32,151.67,2342,µm,Spot,Position,1,8,
567.708,228.617,2342,µm,Spot,Position,1,9,
579.12,202.599,2358.98,µm,Spot,Position,1,10,
583.719,203.211,2381.87,µm,Spot,Position,1,11,
558.388,209.216,2382.43,µm,Spot,Position,1,12,
518.974,124.941,2386.3,µm,Spot,Position,1,13,
567.152,180.861,2386.5,µm,Spot,Position,1,14,
532.607,158.945,2391.4,µm,Spot,Position,1,15,
576.418,182.952,2388.87,µm,Spot,Position,1,16,
547.633,179.068,2402.1,µm,Spot,Position,1,17,
246.982,264.275,2355.38,µm,Spot,Position,1,18,
469.773,304.415,2373.37,µm,Spot,Position,1,19,
478.738,263.763,2376.83,µm,Spot,Position,1,20,
493.137,329.232,2342,µm,Spot,Position,1,21,
566.944,247.702,2357.94,µm,Spot,Position,1,22,
597.186,267.224,2366.41,µm,Spot,Position,1,23,
543.243,295.177,2378.31,µm,Spot,Position,1,24,
541.465,308.784,2376.73,µm,Spot,Position,1,25,
572.114,293.136,2386.82,µm,Spot,Position,1,26,
561.103,331.503,2387.43,µm,Spot,Position,1,27,
566.01,322.494,2391.67,µm,Spot,Position,1,28,
573.4,349.982,2397.78,µm,Spot,Position,1,29,
578.773,360.815,2400.8,µm,Spot,Position,1,30,
688.594,279.122,2342,µm,Spot,Position,1,31,
628.318,295.887,2342,µm,Spot,Position,1,32,
662.381,251.653,2347.68,µm,Spot,Position,1,33,
704.655,342.192,2370.5,µm,Spot,Position,1,34,
633.074,334.525,2378.89,µm,Spot,Position,1,35,
633.962,264.544,2390.99,µm,Spot,Position,1,36,
643.708,274.202,2394.6,µm,Spot,Position,1,37,
641.294,284.116,2399.27,µm,Spot,Position,1,38,
727.955,339.508,2342,µm,Spot,Position,1,39,
771.166,320.538,2393.98,µm,Spot,Position,1,40,
456.472,370.1,2385.09,µm,Spot,Position,1,41,
560.281,398.654,2342,µm,Spot,Position,1,42,
491.04,418.451,2342,µm,Spot,Position,1,43,
503.537,455.755,2342,µm,Spot,Position,1,44,
498.59,469.435,2342,µm,Spot,Position,1,45,
592.169,367.404,2359.91,µm,Spot,Position,1,46,
597.467,373.094,2358.16,µm,Spot,Position,1,47,
492.445,435.808,2356.7,µm,Spot,Position,1,48,
495.63,446.967,2357.17,µm,Spot,Position,1,49,
484.547,430.156,2366.41,µm,Spot,Position,1,50,
486.379,438.365,2370.68,µm,Spot,Position,1,51,
557.804,365.06,2377.33,µm,Spot,Position,1,52,
491.224,442.575,2377.9,µm,Spot,Position,1,53,
594.962,418.459,2389.18,µm,Spot,Position,1,54,
498.273,439.293,2393.05,µm,Spot,Position,1,55,
491.436,391.779,2401.01,µm,Spot,Position,1,56,
611.033,378.457,2377.91,µm,Spot,Position,1,57,
778.761,432.755,2351.57,µm,Spot,Position,1,58,
797.73,451.489,2355.52,µm,Spot,Position,1,59,
767.673,396.014,2363.12,µm,Spot,Position,1,60,
231.294,602.346,2375.69,µm,Spot,Position,1,61,
211.405,602.283,2382.47,µm,Spot,Position,1,62,
160.992,601.97,2394.17,µm,Spot,Position,1,63,
132.325,578.775,2398.06,µm,Spot,Position,1,64,
126.169,555.944,2402.51,µm,Spot,Position,1,65,
122.234,575.849,2403.19,µm,Spot,Position,1,66,
276.844,548.814,2349.75,µm,Spot,Position,1,67,
348.251,524.258,2352.34,µm,Spot,Position,1,68,
315.894,555.887,2357.69,µm,Spot,Position,1,69,
251.855,589.614,2359.23,µm,Spot,Position,1,70,
323.722,554.223,2361.83,µm,Spot,Position,1,71,
319.4,568.906,2362.24,µm,Spot,Position,1,72,
332.714,554.497,2365.33,µm,Spot,Position,1,73,
322.311,575.663,2366.53,µm,Spot,Position,1,74,
357.136,530.525,2373.95,µm,Spot,Position,1,75,
308.422,539.183,2373.82,µm,Spot,Position,1,76,
303.998,573.075,2374.6,µm,Spot,Position,1,77,
256.682,600.471,2378.56,µm,Spot,Position,1,78,
346.194,497.788,2383.43,µm,Spot,Position,1,79,
340.46,582.851,2400.41,µm,Spot,Position,1,80,
392.171,546.318,2344.6,µm,Spot,Position,1,81,
403.197,555.352,2348.96,µm,Spot,Position,1,82,
366.428,552.391,2384.99,µm,Spot,Position,1,83,
578.488,570.836,2358.76,µm,Spot,Position,1,84,
525.679,517.421,2391.17,µm,Spot,Position,1,85,
523.28,528.587,2390,µm,Spot,Position,1,86,
558.652,563.133,2402.42,µm,Spot,Position,1,87,
567.633,566.765,2403.04,µm,Spot,Position,1,88,
667.166,490.017,2342,µm,Spot,Position,1,89,
716.138,503.397,2342,µm,Spot,Position,1,90,
711.42,536.552,2342,µm,Spot,Position,1,91,
662.74,596.912,2342,µm,Spot,Position,1,92,
714.143,495.726,2345.45,µm,Spot,Position,1,93,
643.829,588.771,2365.02,µm,Spot,Position,1,94,
651.245,597.555,2365.03,µm,Spot,Position,1,95,
711.511,506.813,2369.82,µm,Spot,Position,1,96,
638.61,582.812,2373.77,µm,Spot,Position,1,97,
686.416,603.706,2373.68,µm,Spot,Position,1,98,
746.34,490.736,2342,µm,Spot,Position,1,99,
765.994,549.83,2342,µm,Spot,Position,1,100,
740.111,512.985,2346.73,µm,Spot,Position,1,101,
746.027,528.865,2376.28,µm,Spot,Position,1,102,
856.083,601.622,2383.43,µm,Spot,Position,1,103,
239.55,605.433,2386.02,µm,Spot,Position,1,104,
155.012,607.741,2384.73,µm,Spot,Position,1,105,
213.114,612.305,2396.99,µm,Spot,Position,1,106,
226.517,613.769,2401.97,µm,Spot,Position,1,107,
243.532,616.902,2401.93,µm,Spot,Position,1,108,
689.931,611.67,2342,µm,Spot,Position,1,109,
661.195,606.131,2355.21,µm,Spot,Position,1,110,
646.754,610.304,2358.42,µm,Spot,Position,1,111,
682.812,629.156,2358.5,µm,Spot,Position,1,112,
669.476,610.392,2362.34,µm,Spot,Position,1,113,
694.221,608.545,2366.14,µm,Spot,Position,1,114,
674.097,628.064,2380.71,µm,Spot,Position,1,115,
659.933,607.519,2390.68,µm,Spot,Position,1,116,
642.523,605.736,2393.66,µm,Spot,Position,1,117,
690.425,635.71,2399.05,µm,Spot,Position,1,118,
734.801,635.71,2374.99,µm,Spot,Position,1,119,
741.454,635.71,2385.16,µm,Spot,Position,1,120,
741.963,630.079,2403.18,µm,Spot,Position,1,121,
981.496,635.71,2345.43,µm,Spot,Position,1,122,
