
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
638.256,56.9809,2367.49,µm,Spot,Position,1,0,
677.217,70.4296,2382.75,µm,Spot,Position,1,1,
678.04,89.4825,2383.11,µm,Spot,Position,1,2,
695.742,31.4956,2386.07,µm,Spot,Position,1,3,
701.84,35.9505,2387.64,µm,Spot,Position,1,4,
687.458,89.5118,2392.47,µm,Spot,Position,1,5,
788.783,15.6875,2373.88,µm,Spot,Position,1,6,
814.086,57.4735,2392.75,µm,Spot,Position,1,7,
896.662,36.2876,2342,µm,Spot,Position,1,8,
959.098,59.2817,2345.1,µm,Spot,Position,1,9,
883.546,39.9876,2349.18,µm,Spot,Position,1,10,
944.975,101.892,2386.23,µm,Spot,Position,1,11,
919.751,109.018,2403.67,µm,Spot,Position,1,12,
1082.37,96.0354,2362.62,µm,Spot,Position,1,13,
1141.07,52.1916,2342,µm,Spot,Position,1,14,
1092.6,64.7035,2342,µm,Spot,Position,1,15,
1240.33,101.184,2378.92,µm,Spot,Position,1,16,
646.44,207.314,2342,µm,Spot,Position,1,17,
704.922,230.389,2351.93,µm,Spot,Position,1,18,
666.28,224.162,2362.77,µm,Spot,Position,1,19,
675.738,158.543,2377.82,µm,Spot,Position,1,20,
697.944,222.186,2377.63,µm,Spot,Position,1,21,
800.83,237.406,2398.03,µm,Spot,Position,1,22,
755.969,151.815,2400.62,µm,Spot,Position,1,23,
896.908,219.919,2374.73,µm,Spot,Position,1,24,
1050.93,123.579,2381.69,µm,Spot,Position,1,25,
978.085,142.935,2396.31,µm,Spot,Position,1,26,
1132.9,154.57,2352.12,µm,Spot,Position,1,27,
1140.42,156.683,2372.49,µm,Spot,Position,1,28,
1247.58,140.476,2358.56,µm,Spot,Position,1,29,
1248.4,141.567,2369.62,µm,Spot,Position,1,30,
1225.06,138.364,2388.1,µm,Spot,Position,1,31,
1214.21,229.538,2403,µm,Spot,Position,1,32,
180.985,266.818,2370.06,µm,Spot,Position,1,33,
219.742,267.758,2369.95,µm,Spot,Position,1,34,
520.636,307.605,2358.54,µm,Spot,Position,1,35,
586.269,299.363,2373.69,µm,Spot,Position,1,36,
594.241,321.435,2384.91,µm,Spot,Position,1,37,
706.439,256.368,2342,µm,Spot,Position,1,38,
711.705,271.42,2371.74,µm,Spot,Position,1,39,
610.191,335.206,2381.47,µm,Spot,Position,1,40,
649.705,245.793,2390.47,µm,Spot,Position,1,41,
696.677,264.291,2394.83,µm,Spot,Position,1,42,
820.119,353.645,2368.92,µm,Spot,Position,1,43,
734.32,263.643,2389.16,µm,Spot,Position,1,44,
740.377,265.154,2394.13,µm,Spot,Position,1,45,
874.081,319.725,2361.48,µm,Spot,Position,1,46,
1120.68,330.164,2374.09,µm,Spot,Position,1,47,
1181.03,279.755,2377.56,µm,Spot,Position,1,48,
1245.78,279.484,2359.28,µm,Spot,Position,1,49,
504.535,388.235,2342,µm,Spot,Position,1,50,
515.004,417.622,2353.38,µm,Spot,Position,1,51,
592.862,398.878,2398.21,µm,Spot,Position,1,52,
587.555,389.689,2401.72,µm,Spot,Position,1,53,
743.634,407.461,2355.14,µm,Spot,Position,1,54,
764.186,416.839,2370.01,µm,Spot,Position,1,55,
773.01,423.542,2381.6,µm,Spot,Position,1,56,
798.292,386.202,2386.45,µm,Spot,Position,1,57,
830.788,421.095,2390.35,µm,Spot,Position,1,58,
793.214,461.164,2395.66,µm,Spot,Position,1,59,
804.137,366.046,2397.59,µm,Spot,Position,1,60,
828.354,390.462,2401.44,µm,Spot,Position,1,61,
942.715,391.407,2342,µm,Spot,Position,1,62,
934.229,391.842,2342,µm,Spot,Position,1,63,
919.612,401.381,2342,µm,Spot,Position,1,64,
904.632,391.365,2365.48,µm,Spot,Position,1,65,
902.591,429.759,2368.21,µm,Spot,Position,1,66,
857.483,394.896,2374.19,µm,Spot,Position,1,67,
961.51,436.362,2378.3,µm,Spot,Position,1,68,
920.847,481.843,2377.86,µm,Spot,Position,1,69,
901.9,430.431,2384.44,µm,Spot,Position,1,70,
948.001,446.876,2391.95,µm,Spot,Position,1,71,
1018.09,479.121,2342,µm,Spot,Position,1,72,
1070.98,398.663,2347.76,µm,Spot,Position,1,73,
989.806,395.579,2349.13,µm,Spot,Position,1,74,
1071.25,399.135,2357.88,µm,Spot,Position,1,75,
979.205,405.273,2370.1,µm,Spot,Position,1,76,
1078.6,417.786,2368.3,µm,Spot,Position,1,77,
1022.28,459.833,2377.33,µm,Spot,Position,1,78,
1127.29,419.055,2342,µm,Spot,Position,1,79,
1170.89,476.722,2342,µm,Spot,Position,1,80,
1107.56,452.271,2345.48,µm,Spot,Position,1,81,
1170.9,456.515,2370.42,µm,Spot,Position,1,82,
1107.97,458.521,2372.54,µm,Spot,Position,1,83,
1186.91,422.033,2380.68,µm,Spot,Position,1,84,
1237.4,384.397,2356.36,µm,Spot,Position,1,85,
1251.13,383.644,2394.39,µm,Spot,Position,1,86,
228.368,562.538,2386.79,µm,Spot,Position,1,87,
164.358,573.164,2395.19,µm,Spot,Position,1,88,
248.147,555.637,2382.67,µm,Spot,Position,1,89,
365.952,567.438,2352.7,µm,Spot,Position,1,90,
718.355,560.851,2342,µm,Spot,Position,1,91,
617.732,591.7,2342,µm,Spot,Position,1,92,
682.023,511.339,2371.25,µm,Spot,Position,1,93,
676.245,498.031,2385.9,µm,Spot,Position,1,94,
833.156,491.624,2342,µm,Spot,Position,1,95,
830.152,549.366,2342,µm,Spot,Position,1,96,
754.471,596.64,2352.92,µm,Spot,Position,1,97,
769.196,490.899,2366.99,µm,Spot,Position,1,98,
819.396,544.341,2390.22,µm,Spot,Position,1,99,
