
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
805.243,-812.969,238.082,µm,Spot,Position,1,580580,
1018.47,-700.658,230.44,µm,Spot,Position,1,580627,
1119.7,-656.492,182,µm,Spot,Position,1,580628,
1051.47,-720.186,210.718,µm,Spot,Position,1,580629,
672.284,-573.303,226.626,µm,Spot,Position,1,580636,
1014.65,-587.867,198.545,µm,Spot,Position,1,580637,
1090.24,-591.497,182,µm,Spot,Position,1,580638,
672.284,-455.77,195.492,µm,Spot,Position,1,580644,
835.941,-430.963,234.082,µm,Spot,Position,1,580645,
703.645,-258.706,182,µm,Spot,Position,1,580651,
683.647,-246.556,182,µm,Spot,Position,1,580652,
672.284,-147.352,214.539,µm,Spot,Position,1,580661,
844.248,-164.558,227.117,µm,Spot,Position,1,580662,
1010.75,-150.593,184.998,µm,Spot,Position,1,580664,
941.893,-156.912,201.847,µm,Spot,Position,1,580665,
940.307,-176.007,229.134,µm,Spot,Position,1,580666,
1113.88,-132.314,182,µm,Spot,Position,1,580667,
1141.96,-127.765,182,µm,Spot,Position,1,580668,
1110.08,-152.649,200.688,µm,Spot,Position,1,580669,
1119.84,-166.854,213.204,µm,Spot,Position,1,580670,
1058.37,-203.614,229.198,µm,Spot,Position,1,580671,
1162.02,-168.41,182,µm,Spot,Position,1,580672,
861.199,-15.6239,199.263,µm,Spot,Position,1,580687,
1017.38,-19.4315,182,µm,Spot,Position,1,580688,
1051.17,-89.207,182,µm,Spot,Position,1,580689,
1035.47,-87.5577,182,µm,Spot,Position,1,580690,
1095.58,-32.9462,182,µm,Spot,Position,1,580691,
1060.24,-25.4382,182,µm,Spot,Position,1,580692,
1102.02,-62.7868,195.238,µm,Spot,Position,1,580693,
1039.95,-28.0449,194.629,µm,Spot,Position,1,580694,
1086.44,-58.91,218.163,µm,Spot,Position,1,580695,
1146.4,-30.6408,221.953,µm,Spot,Position,1,580696,
1201.24,-85.5633,182,µm,Spot,Position,1,580697,
1263.67,-58.4347,182,µm,Spot,Position,1,580698,
1243.19,-72.3097,203.022,µm,Spot,Position,1,580699,
1234.86,-91.747,207.138,µm,Spot,Position,1,580700,
1160.04,-77.2268,223.556,µm,Spot,Position,1,580701,
1214.03,-98.9886,234.48,µm,Spot,Position,1,580702,
1274.36,-34.0543,243.012,µm,Spot,Position,1,580703,
1167.52,-28.2323,242.685,µm,Spot,Position,1,580704,
