
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
1119.13,-714.31,178.945,µm,Spot,Position,1,0,
775.327,-82.2728,183.482,µm,Spot,Position,1,1,
1158.67,-26.8277,175.956,µm,Spot,Position,1,2,
1150.34,0.0493379,191.34,µm,Spot,Position,1,3,
1305.47,-40.4435,172.647,µm,Spot,Position,1,4,
1322.93,-48.6178,182.001,µm,Spot,Position,1,5,
732.548,225.185,175.595,µm,Spot,Position,1,6,
677.07,240.151,184.584,µm,Spot,Position,1,7,
761.066,219.9,191.529,µm,Spot,Position,1,8,
742.344,279.598,189.777,µm,Spot,Position,1,9,
695.069,377.911,178.495,µm,Spot,Position,1,10,
685.501,417.591,177.295,µm,Spot,Position,1,11,
697.949,451.349,182.809,µm,Spot,Position,1,12,
849.247,442.084,186,µm,Spot,Position,1,13,
833.804,446.406,186.741,µm,Spot,Position,1,14,
858.229,437.439,189.419,µm,Spot,Position,1,15,
750.975,497.871,179.199,µm,Spot,Position,1,16,
771.366,492.828,190.035,µm,Spot,Position,1,17,
816.362,699.939,177.266,µm,Spot,Position,1,18,
825.686,736.364,183.515,µm,Spot,Position,1,19,
820.191,743.736,186.88,µm,Spot,Position,1,20,
744.604,951.646,173.56,µm,Spot,Position,1,21,
753.328,936.501,183.497,µm,Spot,Position,1,22,
759.922,929.815,190.751,µm,Spot,Position,1,23,
781.774,1203.82,178.113,µm,Spot,Position,1,24,
859.85,1193.49,191.332,µm,Spot,Position,1,25,
960.319,1179.66,182.766,µm,Spot,Position,1,26,
1034.32,1180.24,174.398,µm,Spot,Position,1,27,
1416.29,1323.4,180.891,µm,Spot,Position,1,28,
1535.73,1273.34,178.909,µm,Spot,Position,1,29,
809.525,-825.491,220.437,µm,Spot,Position,1,30,
842.956,-821.422,248.799,µm,Spot,Position,1,31,
883.593,-740.945,193.528,µm,Spot,Position,1,32,
905.076,-828.895,233.555,µm,Spot,Position,1,33,
886.461,-802.695,247.233,µm,Spot,Position,1,34,
1023.22,-740.36,202.402,µm,Spot,Position,1,35,
1052.24,-734.235,208.133,µm,Spot,Position,1,36,
1061.01,-749.416,222.508,µm,Spot,Position,1,37,
993.25,-687.042,244.74,µm,Spot,Position,1,38,
1133.09,-700.359,254.952,µm,Spot,Position,1,39,
784.368,-345.628,209.925,µm,Spot,Position,1,40,
1265.61,-279.205,202.621,µm,Spot,Position,1,41,
760.157,-195.249,254.536,µm,Spot,Position,1,42,
1116.29,-136.056,198.61,µm,Spot,Position,1,43,
1210.73,-225.714,214.612,µm,Spot,Position,1,44,
1239.9,-115.284,249.385,µm,Spot,Position,1,45,
1228.84,-39.8982,211.67,µm,Spot,Position,1,46,
1154.83,-106.743,214.736,µm,Spot,Position,1,47,
1175.4,-17.3308,228.963,µm,Spot,Position,1,48,
1218.93,-93.3219,235.108,µm,Spot,Position,1,49,
1343.6,-37.5512,198.67,µm,Spot,Position,1,50,
1347.01,-28.149,202.662,µm,Spot,Position,1,51,
1281.39,-90.3982,209.238,µm,Spot,Position,1,52,
1301.04,-17.3985,208.613,µm,Spot,Position,1,53,
1300.15,-5.23167,214.242,µm,Spot,Position,1,54,
1234.84,-54.149,224.988,µm,Spot,Position,1,55,
1318.99,-82.1346,228.27,µm,Spot,Position,1,56,
1267.94,-30.338,230.944,µm,Spot,Position,1,57,
1292.58,-99.8897,238.7,µm,Spot,Position,1,58,
1304.94,-95.7788,237.956,µm,Spot,Position,1,59,
1342.4,-68.5767,238.875,µm,Spot,Position,1,60,
