
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
2125.51,-644.907,326.036,µm,Spot,Position,1,15721,
1429.96,-595.329,270,µm,Spot,Position,1,16948,
1440.51,-581.676,270,µm,Spot,Position,1,16949,
1460.11,-543.761,270,µm,Spot,Position,1,16953,
1478.87,-533.25,270,µm,Spot,Position,1,17062,
1507.39,-511.783,270,µm,Spot,Position,1,17063,
1895.77,-506.428,298.611,µm,Spot,Position,1,17745,
1902.12,-533.237,304.914,µm,Spot,Position,1,17751,
1885.95,-528.164,314.595,µm,Spot,Position,1,17758,
2185.73,-513.704,270,µm,Spot,Position,1,17910,
2155.22,-505.675,290.409,µm,Spot,Position,1,17923,
2201.91,-511.612,301.784,µm,Spot,Position,1,17926,
2126.72,-520.943,308.997,µm,Spot,Position,1,17929,
2142.95,-520.156,309.038,µm,Spot,Position,1,17930,
2184.8,-513.68,312.223,µm,Spot,Position,1,17935,
2105.3,-520.858,318.272,µm,Spot,Position,1,17936,
2161.83,-508.406,320.59,µm,Spot,Position,1,17939,
2150.45,-523.496,324.605,µm,Spot,Position,1,17940,
2221.11,-502.816,301.089,µm,Spot,Position,1,18050,
1528.21,-502.246,290.364,µm,Spot,Position,1,19392,
1542.53,-492.834,306.865,µm,Spot,Position,1,19400,
1631.41,-385.438,324.584,µm,Spot,Position,1,19488,
1831.98,-432.967,305.69,µm,Spot,Position,1,19547,
1825.27,-429.389,308.633,µm,Spot,Position,1,19548,
1811.8,-419.435,314.215,µm,Spot,Position,1,19551,
1936.98,-493.902,270,µm,Spot,Position,1,19561,
1951.3,-486.769,270,µm,Spot,Position,1,19562,
1902.95,-481.99,270,µm,Spot,Position,1,19563,
1898.43,-476.092,270,µm,Spot,Position,1,19564,
1897.08,-487.038,285.103,µm,Spot,Position,1,19572,
1865.31,-457.09,290.637,µm,Spot,Position,1,19574,
1973.15,-427.379,270,µm,Spot,Position,1,19600,
1999.97,-417.497,270,µm,Spot,Position,1,19601,
2031.81,-405.346,270,µm,Spot,Position,1,19602,
2052.72,-403.214,270,µm,Spot,Position,1,19603,
2067.15,-394.722,270,µm,Spot,Position,1,19604,
1966.24,-393.622,270,µm,Spot,Position,1,19605,
1988.64,-384.943,270,µm,Spot,Position,1,19606,
1966.86,-467.246,272.724,µm,Spot,Position,1,19607,
2180.73,-490.766,270,µm,Spot,Position,1,19640,
2193.89,-489.5,270,µm,Spot,Position,1,19641,
2164.85,-499.245,274.197,µm,Spot,Position,1,19648,
2160.41,-491.426,275.717,µm,Spot,Position,1,19649,
2173.83,-384.16,277.461,µm,Spot,Position,1,19652,
2166.82,-492.254,288.874,µm,Spot,Position,1,19658,
2199.52,-397.346,305.446,µm,Spot,Position,1,19669,
2206.39,-484.419,270,µm,Spot,Position,1,19682,
2252.08,-484.214,270,µm,Spot,Position,1,19683,
2238.54,-479.478,278.685,µm,Spot,Position,1,19685,
2203.81,-486.09,285.28,µm,Spot,Position,1,19686,
2237.94,-482.216,290.628,µm,Spot,Position,1,19690,
2253.57,-477.958,289.851,µm,Spot,Position,1,19691,
2313.52,-383.061,288.86,µm,Spot,Position,1,19692,
2318.86,-393.933,293.934,µm,Spot,Position,1,19695,
2228.88,-498.307,299.376,µm,Spot,Position,1,19696,
2280.66,-385.779,297.139,µm,Spot,Position,1,19697,
2237.15,-382.945,297.732,µm,Spot,Position,1,19698,
2308.34,-409.324,303.476,µm,Spot,Position,1,19699,
2224.15,-403.214,303.355,µm,Spot,Position,1,19700,
2303.8,-418.965,306.841,µm,Spot,Position,1,19701,
2267.5,-415.476,307.565,µm,Spot,Position,1,19702,
2320.89,-431.241,313.097,µm,Spot,Position,1,19705,
2259.31,-398.309,313.812,µm,Spot,Position,1,19706,
2299.98,-423.992,317.692,µm,Spot,Position,1,19708,
2209.7,-388.157,318.468,µm,Spot,Position,1,19709,
2289.14,-421.898,320.249,µm,Spot,Position,1,19710,
2263.55,-420.12,323.35,µm,Spot,Position,1,19711,
2209.37,-399.377,321.794,µm,Spot,Position,1,19712,
2243.29,-413.266,324.448,µm,Spot,Position,1,19714,
2219.76,-403.07,324.804,µm,Spot,Position,1,19715,
2271.85,-388.167,327.669,µm,Spot,Position,1,19716,
2309.08,-409.686,330.922,µm,Spot,Position,1,19717,
2360.86,-396.736,285.546,µm,Spot,Position,1,19725,
2369.63,-433.213,298.501,µm,Spot,Position,1,19726,
2392.2,-474.053,302.242,µm,Spot,Position,1,19727,
2339.79,-475.691,311.46,µm,Spot,Position,1,19728,
2378.69,-463.736,309.327,µm,Spot,Position,1,19729,
2330.03,-462.182,310.825,µm,Spot,Position,1,19730,
2367.25,-450.932,310.796,µm,Spot,Position,1,19731,
2331.17,-437.937,310.7,µm,Spot,Position,1,19732,
2357.47,-474.099,313.343,µm,Spot,Position,1,19734,
1521,-264.202,290.734,µm,Spot,Position,1,20463,
1577.45,-371.043,321.688,µm,Spot,Position,1,20468,
1549.85,-364.98,323.498,µm,Spot,Position,1,20469,
1637.5,-304.11,270,µm,Spot,Position,1,20477,
1615.36,-273.02,270,µm,Spot,Position,1,20480,
1623.02,-366.681,293.257,µm,Spot,Position,1,20491,
1667.14,-335.308,294.802,µm,Spot,Position,1,20492,
1655.08,-359.732,314.392,µm,Spot,Position,1,20507,
1643.48,-370.534,317.588,µm,Spot,Position,1,20512,
1949.77,-279.286,313.203,µm,Spot,Position,1,20645,
2005.88,-381.532,270,µm,Spot,Position,1,20656,
2033.56,-377.549,270,µm,Spot,Position,1,20657,
2069.55,-357.723,270,µm,Spot,Position,1,20658,
2077.52,-353.997,270,µm,Spot,Position,1,20659,
1996.65,-276.129,270,µm,Spot,Position,1,20661,
1998.21,-266.978,270,µm,Spot,Position,1,20662,
2002.46,-279.571,291.392,µm,Spot,Position,1,20669,
1981.46,-298.244,313.899,µm,Spot,Position,1,20673,
