
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
1799.84,-191.394,52.8181,µm,Spot,Position,1,0,
1643.64,-104.767,61.8427,µm,Spot,Position,1,1,
1877.39,-244.642,68.3916,µm,Spot,Position,1,2,
1713.61,-185.672,108.601,µm,Spot,Position,1,3,
1752.48,-185.804,65.8696,µm,Spot,Position,1,4,
1831.5,-123.446,82.3611,µm,Spot,Position,1,5,
1775.89,-148.019,122.636,µm,Spot,Position,1,6,
1477.78,-24.8614,94.9349,µm,Spot,Position,1,7,
1593.9,-57.6252,78.7421,µm,Spot,Position,1,8,
1598.73,-35.4184,110.21,µm,Spot,Position,1,9,
1601.43,-92.6445,65.977,µm,Spot,Position,1,10,
1634.06,-90.3662,66.0215,µm,Spot,Position,1,11,
1661.45,-96.7306,69.0164,µm,Spot,Position,1,12,
1622.05,-73.7655,69.3295,µm,Spot,Position,1,13,
1681.44,-104.075,72.5382,µm,Spot,Position,1,14,
1674.32,-95.6913,73.5779,µm,Spot,Position,1,15,
1613.43,-62.5657,75.0975,µm,Spot,Position,1,16,
1640.64,-71.7363,77.0509,µm,Spot,Position,1,17,
1677.27,-63.3318,92.5771,µm,Spot,Position,1,18,
1647.65,-50.6369,92.4884,µm,Spot,Position,1,19,
1636.69,-42.4032,97.8793,µm,Spot,Position,1,20,
1728.72,-98.5597,90.3843,µm,Spot,Position,1,21,
1826.04,-107.186,97.3651,µm,Spot,Position,1,22,
2033.7,-546.65,137.833,µm,Spot,Position,1,23,
1997.94,-524.518,182.628,µm,Spot,Position,1,24,
2055.53,-427.573,131.185,µm,Spot,Position,1,25,
2069.19,-419.031,135.664,µm,Spot,Position,1,26,
2105.11,-423.486,156.642,µm,Spot,Position,1,27,
1956.21,-240.802,129.431,µm,Spot,Position,1,28,
1693.32,-187.683,131.784,µm,Spot,Position,1,29,
1791.76,-148.783,145.456,µm,Spot,Position,1,30,
1517.96,-64.047,142.241,µm,Spot,Position,1,31,
1493.5,-82.6987,185.453,µm,Spot,Position,1,32,
1768.59,-52.7136,129.272,µm,Spot,Position,1,33,
1782.37,-60.3144,132.933,µm,Spot,Position,1,34,
1725.45,-6.32102,133.991,µm,Spot,Position,1,35,
1772.34,-78.3264,158.893,µm,Spot,Position,1,36,
1806.48,-16.688,167.615,µm,Spot,Position,1,37,
1697.06,9.27712,137.122,µm,Spot,Position,1,38,
1720.12,27.7019,161.116,µm,Spot,Position,1,39,
1777,50.0305,170.014,µm,Spot,Position,1,40,
1754.8,31.999,178.561,µm,Spot,Position,1,41,
1803.77,45.6029,180.326,µm,Spot,Position,1,42,
1828.73,14.052,185.649,µm,Spot,Position,1,43,
2151.74,106.868,132.554,µm,Spot,Position,1,44,
996.068,-611.511,252.872,µm,Spot,Position,1,45,
2008.46,-645.917,253.516,µm,Spot,Position,1,46,
1973.75,-529.249,209.651,µm,Spot,Position,1,47,
2154.75,-491.93,222.592,µm,Spot,Position,1,48,
2032.77,-369.835,222.452,µm,Spot,Position,1,49,
2016.73,-366.409,222.781,µm,Spot,Position,1,50,
2031.34,-357.882,237.484,µm,Spot,Position,1,51,
1477.76,-126.024,237.086,µm,Spot,Position,1,52,
1849.61,-152.476,210.299,µm,Spot,Position,1,53,
1915.82,-225.53,217.569,µm,Spot,Position,1,54,
1844.77,-117.18,222.701,µm,Spot,Position,1,55,
1879.69,-171.318,234.252,µm,Spot,Position,1,56,
1891.08,-161.046,254.154,µm,Spot,Position,1,57,
1474.23,-65.9807,231.557,µm,Spot,Position,1,58,
1488.57,-81.8551,198.733,µm,Spot,Position,1,59,
1523.22,-36.436,217.515,µm,Spot,Position,1,60,
1595.78,-2.27683,218.977,µm,Spot,Position,1,61,
1589.24,-4.81101,225.298,µm,Spot,Position,1,62,
1822.68,-85.7578,208.198,µm,Spot,Position,1,63,
2225.64,-99.5117,246.111,µm,Spot,Position,1,64,
1597.82,13.0519,227.149,µm,Spot,Position,1,65,
1618.01,69.0104,236.144,µm,Spot,Position,1,66,
1933.76,19.5222,240.32,µm,Spot,Position,1,67,
2033.28,75.8209,236.603,µm,Spot,Position,1,68,
1175.8,195.357,193.443,µm,Spot,Position,1,69,
1053.09,-625.181,290.887,µm,Spot,Position,1,70,
1047.65,-623.944,317.593,µm,Spot,Position,1,71,
1582.49,-504.069,301.508,µm,Spot,Position,1,72,
1543.95,-495.291,314.99,µm,Spot,Position,1,73,
2212.43,-480.921,278.563,µm,Spot,Position,1,74,
1639.39,-332.574,288.191,µm,Spot,Position,1,75,
2385.13,-289.649,309.018,µm,Spot,Position,1,76,
2324.34,-329.624,312.632,µm,Spot,Position,1,77,
2389.7,-295.463,312.766,µm,Spot,Position,1,78,
1164.53,-151.813,318.568,µm,Spot,Position,1,79,
1505.81,-172.671,258.219,µm,Spot,Position,1,80,
1879.74,-132.383,265.482,µm,Spot,Position,1,81,
1899.85,-148.864,281.39,µm,Spot,Position,1,82,
1455.3,-47.005,281.325,µm,Spot,Position,1,83,
1474.78,-5.6616,295.171,µm,Spot,Position,1,84,
1461.61,-19.2739,298.093,µm,Spot,Position,1,85,
1490.66,-1.08201,285.551,µm,Spot,Position,1,86,
1601.36,-28.4107,292.483,µm,Spot,Position,1,87,
1872.77,-16.5408,295.316,µm,Spot,Position,1,88,
1956.35,13.0755,256.435,µm,Spot,Position,1,89,
2080.91,108.518,286.425,µm,Spot,Position,1,90,
2019.83,24.5602,309.261,µm,Spot,Position,1,91,
1595.14,130.376,281.678,µm,Spot,Position,1,92,
1606.89,140.767,262.739,µm,Spot,Position,1,93,
1599.22,151.663,308.834,µm,Spot,Position,1,94,
1894.16,-762.049,378.399,µm,Spot,Position,1,95,
987.106,-618.887,368.91,µm,Spot,Position,1,96,
1025.27,-615.299,320.411,µm,Spot,Position,1,97,
1035.86,-629.659,369.98,µm,Spot,Position,1,98,
1481.09,-621.237,382.083,µm,Spot,Position,1,99,
1961.41,-711.023,366.581,µm,Spot,Position,1,100,
2004.7,-696.05,326.078,µm,Spot,Position,1,101,
1999.96,-707.256,338.201,µm,Spot,Position,1,102,
1996.09,-716.506,345.104,µm,Spot,Position,1,103,
1544.61,-508.988,371.703,µm,Spot,Position,1,104,
1558.75,-485.618,379,µm,Spot,Position,1,105,
2352.59,-479.451,362.873,µm,Spot,Position,1,106,
2337.27,-481.382,373.629,µm,Spot,Position,1,107,
1554.97,-477.493,324.844,µm,Spot,Position,1,108,
1587.01,-437.324,333.445,µm,Spot,Position,1,109,
1578.41,-456.009,342.357,µm,Spot,Position,1,110,
2323.73,-359.865,346.581,µm,Spot,Position,1,111,
2269.29,-400.992,376.509,µm,Spot,Position,1,112,
2217.85,-369.759,383.595,µm,Spot,Position,1,113,
2337.57,-419.18,342.789,µm,Spot,Position,1,114,
2336.85,-391.702,341.911,µm,Spot,Position,1,115,
2352.59,-455.065,350.302,µm,Spot,Position,1,116,
2326.69,-414.527,350.465,µm,Spot,Position,1,117,
2342.62,-441.85,353.563,µm,Spot,Position,1,118,
1423.18,-337.009,350.028,µm,Spot,Position,1,119,
1446.05,-333.431,348.071,µm,Spot,Position,1,120,
1952.43,-238.125,336.649,µm,Spot,Position,1,121,
1989.73,-299.186,327.29,µm,Spot,Position,1,122,
1999.72,-303.239,331.237,µm,Spot,Position,1,123,
2060.27,-259.7,366.208,µm,Spot,Position,1,124,
2069.05,-254.769,377.31,µm,Spot,Position,1,125,
2114.89,-292.517,371.296,µm,Spot,Position,1,126,
2098.78,-277.493,373.301,µm,Spot,Position,1,127,
2154.65,-356.423,380.693,µm,Spot,Position,1,128,
2314.24,-346.5,362.081,µm,Spot,Position,1,129,
2285.77,-263.375,367.932,µm,Spot,Position,1,130,
2328.14,-358.21,334.328,µm,Spot,Position,1,131,
1102.21,-231.996,365.663,µm,Spot,Position,1,132,
1036.99,-193.621,371.079,µm,Spot,Position,1,133,
