
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
2236.84,-507.038,1278.26,µm,Spot,Position,1,0,
1285.16,-449.337,1278.66,µm,Spot,Position,1,1,
1247.95,-389.677,1278.41,µm,Spot,Position,1,2,
1252.83,-384.018,1279.56,µm,Spot,Position,1,3,
1315.92,-394.487,1275.54,µm,Spot,Position,1,4,
1324.82,-391.892,1278.65,µm,Spot,Position,1,5,
1360.48,-380.266,1277.18,µm,Spot,Position,1,6,
1392.3,-395.32,1278.58,µm,Spot,Position,1,7,
1494.91,-394.574,1278.92,µm,Spot,Position,1,8,
1517.83,-399.742,1279.55,µm,Spot,Position,1,9,
1410.15,-314.196,1278.25,µm,Spot,Position,1,10,
1534.97,-320.121,1278.29,µm,Spot,Position,1,11,
1648.09,-350.955,1278.53,µm,Spot,Position,1,12,
1364.22,-304.572,1278.61,µm,Spot,Position,1,13,
1484.13,246.992,1276.02,µm,Spot,Position,1,14,
1122.22,526.498,1277.84,µm,Spot,Position,1,15,
1530.51,-509.82,1454.95,µm,Spot,Position,1,16,
1548.74,-493.55,1529.41,µm,Spot,Position,1,17,
1575.5,-500.494,1513.91,µm,Spot,Position,1,18,
1677.6,-514.296,1427.12,µm,Spot,Position,1,19,
1668.6,-531.507,1523.01,µm,Spot,Position,1,20,
1718.09,-495.871,1485.04,µm,Spot,Position,1,21,
1948.14,-520.426,1369.21,µm,Spot,Position,1,22,
2212.66,-524.261,1305.39,µm,Spot,Position,1,23,
2181.95,-496.105,1319.55,µm,Spot,Position,1,24,
2222.84,-502.889,1451.01,µm,Spot,Position,1,25,
2243.94,-535.588,1452.7,µm,Spot,Position,1,26,
2274.27,-513.351,1498.58,µm,Spot,Position,1,27,
2309.11,-531.929,1289.1,µm,Spot,Position,1,28,
2316.54,-517.121,1298.97,µm,Spot,Position,1,29,
2343.68,-520.025,1304.61,µm,Spot,Position,1,30,
2303.22,-528.053,1390.42,µm,Spot,Position,1,31,
1263.57,-434.438,1284.19,µm,Spot,Position,1,32,
1264.44,-432.779,1294.03,µm,Spot,Position,1,33,
1282.95,-429.449,1294.9,µm,Spot,Position,1,34,
1282.23,-445.1,1306.03,µm,Spot,Position,1,35,
1390.29,-445.969,1485.01,µm,Spot,Position,1,36,
1425.37,-464.417,1493.22,µm,Spot,Position,1,37,
1440.69,-459.021,1498.95,µm,Spot,Position,1,38,
1406.61,-468.938,1505.07,µm,Spot,Position,1,39,
1413.41,-458.814,1521.83,µm,Spot,Position,1,40,
1448,-452.214,1499.29,µm,Spot,Position,1,41,
1452.83,-467.888,1527.01,µm,Spot,Position,1,42,
1451.58,-483.046,1533.12,µm,Spot,Position,1,43,
1551.72,-450.905,1321.52,µm,Spot,Position,1,44,
1544.74,-459.56,1339.27,µm,Spot,Position,1,45,
1586.6,-455.841,1290.42,µm,Spot,Position,1,46,
1590.48,-458.163,1297.81,µm,Spot,Position,1,47,
1573.87,-444.03,1465,µm,Spot,Position,1,48,
1579.73,-475.868,1527.56,µm,Spot,Position,1,49,
1639.37,-481.906,1376.68,µm,Spot,Position,1,50,
1645.35,-478.692,1479.74,µm,Spot,Position,1,51,
1732.36,-444.82,1449.53,µm,Spot,Position,1,52,
1725.01,-474.864,1480.35,µm,Spot,Position,1,53,
1738.41,-478.846,1505.76,µm,Spot,Position,1,54,
1757.42,-480.627,1522.57,µm,Spot,Position,1,55,
1842.06,-455.646,1385.89,µm,Spot,Position,1,56,
1965.77,-480.895,1433.46,µm,Spot,Position,1,57,
1969.12,-466.19,1445.13,µm,Spot,Position,1,58,
2037.93,-479.399,1457.89,µm,Spot,Position,1,59,
2123.92,-484.875,1289.53,µm,Spot,Position,1,60,
2117.61,-446.428,1388.48,µm,Spot,Position,1,61,
2143.51,-475.011,1495.99,µm,Spot,Position,1,62,
2218.8,-468.347,1308.87,µm,Spot,Position,1,63,
2202.68,-442.114,1352.42,µm,Spot,Position,1,64,
2176.09,-463.277,1420.75,µm,Spot,Position,1,65,
2232.83,-486.932,1405.29,µm,Spot,Position,1,66,
2234.36,-476.198,1425.23,µm,Spot,Position,1,67,
2236.06,-466.349,1444.46,µm,Spot,Position,1,68,
2288.31,-480.641,1363.78,µm,Spot,Position,1,69,
1127.8,-382.129,1321.59,µm,Spot,Position,1,70,
1187.49,-379.549,1281.98,µm,Spot,Position,1,71,
1258.89,-410.442,1284.48,µm,Spot,Position,1,72,
1247.52,-402.94,1284.72,µm,Spot,Position,1,73,
1242.84,-402.965,1294.65,µm,Spot,Position,1,74,
1260.16,-425.843,1302.04,µm,Spot,Position,1,75,
1247.14,-368.568,1466,µm,Spot,Position,1,76,
1315.64,-393.592,1287.28,µm,Spot,Position,1,77,
1262.21,-425.902,1314.46,µm,Spot,Position,1,78,
1305.91,-420.965,1321.67,µm,Spot,Position,1,79,
