
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
1447.69,89.0219,1370,µm,Spot,Position,1,151512,
1453.06,102.68,1370,µm,Spot,Position,1,151513,
1450.35,0.471945,1377.88,µm,Spot,Position,1,151514,
1440.16,0.471945,1383.88,µm,Spot,Position,1,151515,
1443.24,87.4296,1384.15,µm,Spot,Position,1,151516,
1431.47,36.7012,1406.75,µm,Spot,Position,1,151517,
268.536,139.594,1398.92,µm,Spot,Position,1,151548,
729.404,223.354,1396.84,µm,Spot,Position,1,151604,
729.368,226.913,1428.4,µm,Spot,Position,1,151606,
784.903,195.077,1430.54,µm,Spot,Position,1,151615,
1467.01,121.44,1370,µm,Spot,Position,1,151683,
1456.15,201.665,1401.95,µm,Spot,Position,1,151685,
1433.4,168.643,1429.87,µm,Spot,Position,1,151687,
1557.78,235.085,1370,µm,Spot,Position,1,151692,
1484.9,201.676,1374.48,µm,Spot,Position,1,151693,
384.384,278.068,1370,µm,Spot,Position,1,151719,
371.549,269.031,1424.2,µm,Spot,Position,1,151736,
634.576,288.328,1370,µm,Spot,Position,1,151750,
659.023,275.252,1390.32,µm,Spot,Position,1,151755,
971.786,406.513,1370,µm,Spot,Position,1,152001,
976.606,463.049,1370,µm,Spot,Position,1,152002,
994.992,434.944,1401.6,µm,Spot,Position,1,152003,
998.135,436.43,1408.84,µm,Spot,Position,1,152004,
1001.47,411.793,1417.46,µm,Spot,Position,1,152005,
1009.22,411.571,1428.92,µm,Spot,Position,1,152006,
1493.64,379.835,1370,µm,Spot,Position,1,152084,
1488.49,365.757,1383.35,µm,Spot,Position,1,152089,
1488.65,365.947,1392.03,µm,Spot,Position,1,152091,
386.971,529.039,1377.13,µm,Spot,Position,1,152157,
402.532,557.491,1405.94,µm,Spot,Position,1,152187,
625.321,566.979,1370,µm,Spot,Position,1,152194,
995.991,510.421,1370,µm,Spot,Position,1,152264,
1006.42,506.831,1389.86,µm,Spot,Position,1,152267,
1171.31,490.659,1370,µm,Spot,Position,1,152269,
1133.51,533.952,1396.68,µm,Spot,Position,1,152278,
718.551,644.563,1370,µm,Spot,Position,1,152421,
748.461,674.236,1370,µm,Spot,Position,1,152423,
780.75,678.281,1379.82,µm,Spot,Position,1,152442,
785.3,710.538,1383.48,µm,Spot,Position,1,152443,
772.409,695.397,1391.75,µm,Spot,Position,1,152446,
810.157,699.474,1414.51,µm,Spot,Position,1,152453,
814.847,718.011,1425.6,µm,Spot,Position,1,152457,
294.498,743.497,1370,µm,Spot,Position,1,152610,
696.078,1079.58,1370,µm,Spot,Position,1,153192,
693.214,1104.42,1370,µm,Spot,Position,1,153475,
687.211,1136.15,1370,µm,Spot,Position,1,153476,
676.99,1161.29,1370,µm,Spot,Position,1,153477,
648.059,1295.84,1370,µm,Spot,Position,1,153778,
646.045,1322.83,1370,µm,Spot,Position,1,153779,
666.745,1211.88,1372.39,µm,Spot,Position,1,153781,
650.904,1264.47,1378.85,µm,Spot,Position,1,153782,
1527.58,1311.83,1370,µm,Spot,Position,1,153991,
642.456,1343.39,1370,µm,Spot,Position,1,154100,
631.737,1413.97,1370,µm,Spot,Position,1,154103,
631.258,1426.36,1370,µm,Spot,Position,1,154104,
632.301,1449.8,1381.65,µm,Spot,Position,1,154105,
1111.27,1335.05,1430.16,µm,Spot,Position,1,154191,
1154.97,1376.68,1370,µm,Spot,Position,1,154198,
1135.5,1353.91,1396.31,µm,Spot,Position,1,154205,
624.994,1494.66,1370,µm,Spot,Position,1,154386,
613.719,1562.57,1370,µm,Spot,Position,1,154388,
1254.85,1555.68,1370,µm,Spot,Position,1,154506,
1380.27,1468.13,1370,µm,Spot,Position,1,154509,
1369.89,1488.33,1370,µm,Spot,Position,1,154510,
1383.19,1493.97,1370,µm,Spot,Position,1,154511,
1361.39,1487.71,1398.88,µm,Spot,Position,1,154513,
1357.25,1488.66,1414.44,µm,Spot,Position,1,154514,
1487.86,1467.97,1370,µm,Spot,Position,1,154516,
613.608,1581.92,1370,µm,Spot,Position,1,154605,
604.451,1624.74,1370,µm,Spot,Position,1,154608,
1302.21,1574.69,1370,µm,Spot,Position,1,154785,
1578.32,1722.15,1370,µm,Spot,Position,1,155296,
1592.65,1759.96,1370,µm,Spot,Position,1,155297,
1619.87,1802.36,1370,µm,Spot,Position,1,155306,
1624.49,1802.36,1384.22,µm,Spot,Position,1,155309,
1632.38,1802.36,1416.89,µm,Spot,Position,1,155312,
886.803,111.178,1471.46,µm,Spot,Position,1,155372,
1422.4,0.471945,1466.4,µm,Spot,Position,1,155388,
1720.61,101.77,1442.01,µm,Spot,Position,1,155398,
842.64,155.212,1470.67,µm,Spot,Position,1,155429,
901.5,121.164,1479.97,µm,Spot,Position,1,155439,
1302.25,139.728,1493.7,µm,Spot,Position,1,155484,
1367.99,145.614,1459.18,µm,Spot,Position,1,155485,
1492.36,281.216,1442.55,µm,Spot,Position,1,155594,
1504.2,299.484,1450.93,µm,Spot,Position,1,155595,
1520.67,320.47,1472.56,µm,Spot,Position,1,155599,
1016.45,411.076,1438.39,µm,Spot,Position,1,155688,
1067.33,454.69,1455.21,µm,Spot,Position,1,155689,
422.623,587.304,1433.49,µm,Spot,Position,1,155771,
1167.5,504.047,1438.2,µm,Spot,Position,1,155851,
1167.64,504.504,1453.83,µm,Spot,Position,1,155854,
1128.59,578.279,1484.62,µm,Spot,Position,1,155860,
439.878,608.601,1451.07,µm,Spot,Position,1,155939,
836.95,722.407,1461.83,µm,Spot,Position,1,155974,
1225.99,709.504,1486.14,µm,Spot,Position,1,156048,
1211.43,716.369,1492.16,µm,Spot,Position,1,156051,
901.631,749.229,1483.58,µm,Spot,Position,1,156161,
1201.79,736.29,1489.18,µm,Spot,Position,1,156181,
1426.65,768.055,1439.01,µm,Spot,Position,1,156195,
1459.25,768.581,1465.69,µm,Spot,Position,1,156197,
1478.32,772.479,1470.62,µm,Spot,Position,1,156208,
1508.85,763.578,1494.58,µm,Spot,Position,1,156209,
1389.27,960.104,1470.55,µm,Spot,Position,1,156375,
678.089,1183.94,1454.41,µm,Spot,Position,1,156646,
682.353,1136.32,1459.1,µm,Spot,Position,1,156647,
1095.49,1320.67,1454.8,µm,Spot,Position,1,156876,
671.678,1442.4,1454.25,µm,Spot,Position,1,157022,
1502.34,1347.86,1471.85,µm,Spot,Position,1,157114,
676.049,1465.21,1478.27,µm,Spot,Position,1,157202,
1352.87,1488.38,1433.69,µm,Spot,Position,1,157282,
1349.91,1489.39,1453.29,µm,Spot,Position,1,157286,
1392.64,1512.44,1458.1,µm,Spot,Position,1,157287,
1392.58,1513.53,1469.59,µm,Spot,Position,1,157288,
1743.99,1559.46,1448.32,µm,Spot,Position,1,157326,
612.469,1631.98,1436.55,µm,Spot,Position,1,157358,
648.198,1587.53,1494.11,µm,Spot,Position,1,157365,
1581.4,1757.03,1454.11,µm,Spot,Position,1,157832,
1579.57,1757.78,1469.35,µm,Spot,Position,1,157834,
1576,1756.47,1477.68,µm,Spot,Position,1,157835,
1572.93,1755.88,1495.81,µm,Spot,Position,1,157836,
1637.14,1798.97,1441.07,µm,Spot,Position,1,157838,
1639.17,1802.36,1458.54,µm,Spot,Position,1,157840,
1703.51,1760.03,1476.26,µm,Spot,Position,1,157843,
1617.42,1802.36,1479.19,µm,Spot,Position,1,157844,
1612.97,1801.32,1489.71,µm,Spot,Position,1,157845,
885.985,53.3753,1496.5,µm,Spot,Position,1,157896,
896.035,0.471945,1522.79,µm,Spot,Position,1,157902,
1343.98,0.471945,1544.43,µm,Spot,Position,1,157926,
1352.27,19.7235,1550.48,µm,Spot,Position,1,157927,
1422.25,0.471945,1497.66,µm,Spot,Position,1,157928,
1408.55,54.3971,1501.28,µm,Spot,Position,1,157929,
1425.65,0.471945,1506.57,µm,Spot,Position,1,157930,
1394.49,0.471945,1518.03,µm,Spot,Position,1,157931,
1435.71,0.471945,1519.83,µm,Spot,Position,1,157932,
1405.7,49.6122,1525.84,µm,Spot,Position,1,157933,
1439.44,0.471945,1533.26,µm,Spot,Position,1,157934,
1404.06,29.7676,1537.87,µm,Spot,Position,1,157935,
1434.17,14.503,1546.25,µm,Spot,Position,1,157936,
1405.94,36.2975,1550.71,µm,Spot,Position,1,157937,
1382,39.5214,1555.17,µm,Spot,Position,1,157938,
1408.71,42.7469,1554.02,µm,Spot,Position,1,157939,
977.946,130.171,1500.98,µm,Spot,Position,1,157984,
1027.97,123.079,1522.23,µm,Spot,Position,1,157997,
1071.53,125.801,1524.4,µm,Spot,Position,1,157999,
1189.48,124.286,1507.05,µm,Spot,Position,1,158006,
1233.7,132.381,1513.25,µm,Spot,Position,1,158009,
1144.36,121.992,1523.23,µm,Spot,Position,1,158011,
1290.74,139.287,1496.42,µm,Spot,Position,1,158016,
1264.1,133.723,1501,µm,Spot,Position,1,158018,
316.187,253.392,1501.89,µm,Spot,Position,1,158054,
1554.14,354.062,1541.48,µm,Spot,Position,1,158139,
1073.93,483.071,1554.35,µm,Spot,Position,1,158248,
1058.76,489.967,1517.8,µm,Spot,Position,1,158391,
1065.1,486.58,1533.52,µm,Spot,Position,1,158392,
1081.64,528.924,1548.81,µm,Spot,Position,1,158395,
1135.3,595.921,1513.08,µm,Spot,Position,1,158397,
1577.46,545.588,1529.35,µm,Spot,Position,1,158439,
466.203,668.277,1503.01,µm,Spot,Position,1,158484,
484.375,700.826,1554.87,µm,Spot,Position,1,158488,
1158.09,636.176,1507.63,µm,Spot,Position,1,158599,
1294.52,654.382,1527.6,µm,Spot,Position,1,158614,
1644.42,711.402,1551.82,µm,Spot,Position,1,158646,
1672.6,715.258,1549.35,µm,Spot,Position,1,158647,
982.62,749.857,1498.59,µm,Spot,Position,1,158728,
1055.67,729.926,1505.52,µm,Spot,Position,1,158737,
1115.95,738.54,1504.34,µm,Spot,Position,1,158752,
1143.72,755.259,1513.21,µm,Spot,Position,1,158753,
1150.86,758.518,1516.87,µm,Spot,Position,1,158754,
