
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
289.948,84.4051,1373.91,µm,Spot,Position,1,2,
748.275,103.161,1410.04,µm,Spot,Position,1,74,
1398.95,47.7558,1385.24,µm,Spot,Position,1,226,
1395.05,37.8107,1393.43,µm,Spot,Position,1,227,
1430.5,106.374,1398.75,µm,Spot,Position,1,228,
703.675,230.283,1408.67,µm,Spot,Position,1,343,
734.29,209.412,1416.98,µm,Spot,Position,1,346,
1455.99,130.843,1415.29,µm,Spot,Position,1,512,
1534.52,209.299,1370,µm,Spot,Position,1,519,
1556.16,228.215,1370,µm,Spot,Position,1,520,
1503.86,214.195,1394.56,µm,Spot,Position,1,525,
1477.76,202.186,1424.78,µm,Spot,Position,1,533,
648.115,270.263,1370,µm,Spot,Position,1,682,
663.642,261.892,1390.63,µm,Spot,Position,1,694,
668.987,255.691,1394.67,µm,Spot,Position,1,695,
673.811,250.803,1397.26,µm,Spot,Position,1,697,
996.381,318.569,1370,µm,Spot,Position,1,764,
992.996,300.253,1401.85,µm,Spot,Position,1,772,
1014.11,292.636,1415.62,µm,Spot,Position,1,773,
1128.56,359.311,1406.86,µm,Spot,Position,1,802,
1485.36,349.331,1396.08,µm,Spot,Position,1,906,
326.459,393.113,1409.17,µm,Spot,Position,1,998,
977.403,371.348,1370,µm,Spot,Position,1,1133,
938.62,403.389,1370,µm,Spot,Position,1,1135,
939.24,423.137,1389.19,µm,Spot,Position,1,1142,
1020.1,443.36,1370,µm,Spot,Position,1,1152,
1026.31,462.936,1370,µm,Spot,Position,1,1155,
1014.63,393.985,1394.12,µm,Spot,Position,1,1160,
1037.39,417.613,1415.61,µm,Spot,Position,1,1164,
1041.38,422.53,1421.61,µm,Spot,Position,1,1165,
1258.09,401.777,1422.51,µm,Spot,Position,1,1218,
1492.74,375.098,1370,µm,Spot,Position,1,1252,
384.487,533.165,1378.94,µm,Spot,Position,1,1357,
408.491,572.302,1413.54,µm,Spot,Position,1,1381,
991.356,555.313,1370,µm,Spot,Position,1,1484,
977.829,548.634,1396.81,µm,Spot,Position,1,1492,
985.098,546.761,1421.86,µm,Spot,Position,1,1500,
1047.29,484.024,1389.54,µm,Spot,Position,1,1510,
1058.6,503.801,1400.55,µm,Spot,Position,1,1515,
1028.4,548.625,1428.19,µm,Spot,Position,1,1518,
1115.09,549.925,1370,µm,Spot,Position,1,1526,
1144.07,512.823,1427.99,µm,Spot,Position,1,1543,
1473.3,527.776,1370,µm,Spot,Position,1,1582,
1591.06,488.199,1404.82,µm,Spot,Position,1,1641,
1768.38,547.47,1379.12,µm,Spot,Position,1,1682,
1768.38,564.698,1386.81,µm,Spot,Position,1,1683,
1738.29,548.802,1401.13,µm,Spot,Position,1,1685,
